ticket_id,order_id,customer_id,ticket_date,issue_type,channel,ticket_status,resolution_time_hrs,agent_id,csat_score,is_repeat_complaint
TKT003743,ORD000401,CUST00176,2024-02-05,,Email,Closed,39.0,AGT19,5.0,False
TKT003744,ORD000087,CUST00636,2022-10-07,Login Issue,Chat,Resolved,6.0,AGT11,3.0,False
TKT003745,ORD011893,CUST01785,2024-01-06,Delivery Delay,Chat,Closed,21.0,AGT11,5.0,True
TKT003746,,CUST00752,2023-05-28,Damaged Product,Chat,Resolved,55.0,AGT09,1.0,False
TKT003747,ORD009626,CUST00799,2024-04-11,Other,Chat,Open,,AGT01,,False
TKT003748,ORD005857,CUST00882,2023-03-02,Refund Not Received,Email,Closed,49.0,AGT15,5.0,False
TKT003749,ORD007289,CUST00367,2023-02-17,Damaged Product,Chat,Resolved,56.0,AGT05,3.0,False
TKT003750,ORD013122,CUST01900,2022-02-08,Damaged Product,Email,Open,,AGT16,,False
TKT003751,ORD011211,CUST01076,2024-04-03,Delivery Delay,Email,Resolved,72.0,AGT12,4.0,False
TKT003752,ORD009744,CUST00133,2022-02-25,Damaged Product,Phone,Resolved,41.0,AGT06,4.0,False
TKT003753,ORD012659,CUST00111,2022-10-10,Wrong Item Received,Phone,Resolved,27.0,AGT10,2.0,False
TKT003754,ORD006540,CUST01758,2022-09-25,Payment Failed,Email,Escalated,,AGT03,,False
TKT003755,,CUST00723,2024-06-24,Refund Not Received,Chat,Escalated,,AGT10,,False
TKT003756,ORD000896,CUST01604,2023-12-20,Cancellation Request,Social Media,Resolved,65.0,AGT14,5.0,True
TKT003757,,CUST00382,2022-01-03,,Chat,Open,,AGT08,,False
TKT003758,ORD010589,CUST01279,2023-03-31,Cancellation Request,Chat,Resolved,12.0,AGT10,5.0,False
TKT003759,ORD002187,CUST01763,2024-03-17,Damaged Product,Email,Open,,AGT08,,False
TKT003760,,CUST00772,2022-02-23,Delivery Delay,Phone,Closed,40.0,AGT03,5.0,False
TKT003761,ORD014708,CUST01429,2022-03-14,,Email,Resolved,69.0,AGT13,2.0,False
TKT003762,,CUST01980,2023-04-15,Refund Not Received,Email,Closed,8.0,AGT07,2.0,False
TKT003763,ORD001081,CUST01430,2024-06-29,Damaged Product,Chat,Resolved,52.0,AGT08,1.0,False
TKT003764,,CUST01646,2023-04-19,Cancellation Request,Chat,Closed,19.0,AGT13,1.0,True
TKT003765,ORD014500,CUST00520,2024-05-19,Payment Failed,Chat,Resolved,41.0,AGT11,4.0,False
TKT003766,ORD001857,CUST00176,2023-03-23,Delivery Delay,Email,Resolved,13.0,AGT15,4.0,False
TKT003767,ORD002019,CUST01248,2023-04-10,Cancellation Request,Chat,Resolved,15.0,AGT14,3.0,False
TKT003768,ORD013304,CUST00848,2022-02-19,Refund Not Received,Chat,Resolved,27.0,AGT02,4.0,True
TKT003769,ORD004249,CUST00488,2023-06-15,Payment Failed,Social Media,Resolved,57.0,AGT20,1.0,False
TKT003770,ORD001477,CUST00171,2023-03-24,Refund Not Received,Email,Closed,41.0,AGT20,5.0,False
TKT003771,ORD013059,CUST01196,2024-04-04,Promo Code Not Working,Email,Resolved,24.0,AGT17,2.0,True
TKT003772,ORD008813,CUST01344,2023-11-18,Payment Failed,Chat,Open,,AGT09,,False
TKT003773,,CUST00316,2022-04-16,Damaged Product,Social Media,Resolved,1.0,AGT05,2.0,False
TKT003774,ORD002884,CUST01795,2023-10-12,Damaged Product,Chat,Closed,66.0,AGT15,1.0,False
TKT003775,ORD010347,CUST01035,2022-10-13,Refund Not Received,Email,Closed,5.0,AGT17,3.0,False
TKT003776,ORD001466,CUST01827,2022-06-12,Payment Failed,Email,Open,,AGT04,,False
TKT003777,ORD004430,CUST01385,2023-05-14,Login Issue,Phone,Escalated,,AGT18,,True
TKT003778,,CUST01027,2022-11-19,Delivery Delay,Phone,Escalated,,AGT19,,True
TKT003779,ORD011530,CUST01400,2023-12-05,Payment Failed,Email,Closed,32.0,AGT03,1.0,False
TKT003780,,CUST01203,2024-04-16,Damaged Product,Phone,Resolved,70.0,AGT11,3.0,False
TKT003781,,CUST00545,2024-06-10,Payment Failed,Email,Resolved,5.0,AGT13,5.0,False
TKT003782,ORD008488,CUST01993,2022-03-08,Wrong Item Received,Chat,Resolved,1.0,AGT11,2.0,False
TKT003783,ORD006852,CUST00490,2022-08-31,Refund Not Received,Email,Closed,13.0,AGT04,3.0,False
TKT003784,ORD013028,CUST00891,2023-09-12,Cancellation Request,Email,Resolved,25.0,AGT11,5.0,False
TKT003785,ORD011047,CUST01492,2024-02-07,Payment Failed,Email,Resolved,36.0,AGT16,3.0,False
TKT003786,ORD001921,CUST00034,2023-01-15,Refund Not Received,Social Media,Resolved,66.0,AGT08,2.0,False
TKT003787,ORD002995,CUST00592,2024-02-06,Payment Failed,Phone,Escalated,,AGT10,,False
TKT003788,,CUST01863,2024-02-18,Payment Failed,Chat,Resolved,50.0,AGT09,1.0,True
TKT003789,ORD012318,CUST00130,2024-06-25,Login Issue,Chat,Open,,AGT07,,False
TKT003790,ORD010031,CUST00146,2022-02-17,Refund Not Received,Chat,Open,,AGT03,,False
TKT003791,ORD010557,CUST01373,2023-08-11,Promo Code Not Working,Chat,Closed,30.0,AGT03,5.0,False
TKT003792,ORD007629,CUST00684,2023-11-17,,Chat,Resolved,50.0,AGT20,1.0,False
TKT003793,,CUST00768,2022-03-15,Cancellation Request,Chat,Resolved,23.0,AGT09,3.0,True
TKT003794,ORD009664,CUST00244,2022-03-31,Cancellation Request,Email,Resolved,3.0,AGT12,3.0,True
TKT003795,,CUST01589,2023-02-08,Delivery Delay,Email,Escalated,,AGT01,,False
TKT003796,,CUST00542,2023-07-31,Payment Failed,Chat,Closed,4.0,AGT17,4.0,True
TKT003797,ORD007238,CUST01141,2023-12-23,Refund Not Received,Chat,Resolved,8.0,AGT07,1.0,False
TKT003798,ORD006501,CUST01832,2023-03-26,Cancellation Request,Email,Escalated,,AGT12,,False
TKT003799,,CUST01665,2023-12-07,Wrong Item Received,Social Media,Escalated,,AGT10,,False
TKT003800,ORD014139,CUST00277,2024-05-10,Delivery Delay,Phone,Resolved,61.0,AGT18,5.0,False
TKT003801,ORD000121,CUST01705,2022-10-26,Delivery Delay,Chat,Resolved,27.0,AGT15,5.0,False
TKT003802,ORD013813,CUST00851,2023-12-27,Promo Code Not Working,Phone,Closed,7.0,AGT04,1.0,False
TKT003803,,CUST01673,2024-03-08,Refund Not Received,Chat,Open,,AGT11,,False
TKT003804,ORD003561,CUST00858,2024-06-20,Payment Failed,Social Media,Resolved,54.0,AGT10,2.0,False
TKT003805,ORD001801,CUST01981,2022-05-26,Refund Not Received,Chat,Closed,35.0,AGT08,5.0,False
TKT003806,ORD005970,CUST01889,2023-05-09,Cancellation Request,Chat,Resolved,64.0,AGT02,1.0,True
TKT003807,ORD007834,CUST00079,2022-01-10,Refund Not Received,Chat,Resolved,70.0,AGT05,2.0,False
TKT003808,,CUST00240,2022-09-30,Payment Failed,Chat,Open,,AGT15,,True
TKT003809,ORD014772,CUST01537,2024-05-15,Delivery Delay,Chat,Resolved,69.0,AGT18,5.0,False
TKT003810,ORD013332,CUST00781,2022-11-05,Refund Not Received,Phone,Closed,15.0,AGT19,3.0,False
TKT003811,ORD012578,CUST00442,2022-10-26,Payment Failed,Chat,Resolved,58.0,AGT14,1.0,False
TKT003812,ORD011633,CUST00108,2022-04-16,Cancellation Request,Email,Closed,24.0,AGT19,1.0,False
TKT003813,ORD001185,CUST01139,2024-02-03,Damaged Product,Chat,Resolved,47.0,AGT02,5.0,False
TKT003814,ORD006209,CUST00603,2022-04-25,Cancellation Request,Chat,Closed,12.0,AGT11,5.0,False
TKT003815,,CUST01413,2023-10-15,Payment Failed,Chat,Resolved,13.0,AGT01,5.0,False
TKT003816,ORD007409,CUST00471,2023-02-03,,Chat,Resolved,18.0,AGT08,2.0,True
TKT003817,ORD004540,CUST01764,2024-03-08,Payment Failed,Social Media,Resolved,11.0,AGT01,2.0,False
TKT003818,ORD002996,CUST01171,2023-02-22,Login Issue,Email,Open,,AGT16,,False
TKT003819,ORD011705,CUST00125,2024-01-26,Delivery Delay,Chat,Closed,6.0,AGT13,2.0,False
TKT003820,ORD005631,CUST01075,2024-03-28,Delivery Delay,Chat,Resolved,20.0,AGT09,4.0,True
TKT003821,,CUST01083,2024-04-15,Other,Phone,Resolved,67.0,AGT11,3.0,True
TKT003822,,CUST00494,2024-03-22,Delivery Delay,Phone,Resolved,56.0,AGT09,2.0,False
TKT003823,ORD004834,CUST01595,2024-01-12,Damaged Product,Chat,Escalated,,AGT09,,False
TKT003824,ORD001290,CUST01732,2022-11-20,Delivery Delay,Chat,Closed,68.0,AGT08,2.0,False
TKT003825,ORD005725,CUST02000,2022-02-15,Refund Not Received,Chat,Escalated,,AGT09,,False
TKT003826,,CUST01951,2022-09-03,Cancellation Request,Chat,Resolved,18.0,AGT18,5.0,False
TKT003827,ORD007720,CUST00772,2023-10-18,Payment Failed,Email,Open,,AGT20,,False
TKT003828,ORD004972,CUST01538,2023-08-20,Damaged Product,Email,Resolved,46.0,AGT20,4.0,False
TKT003829,ORD013935,CUST00999,2022-08-10,Payment Failed,Chat,Resolved,66.0,AGT11,1.0,False
TKT003830,ORD008814,CUST00269,2022-11-24,,Chat,Open,,AGT07,,False
TKT003831,ORD010597,CUST00227,2022-05-21,Cancellation Request,Email,Resolved,5.0,AGT09,1.0,False
TKT003832,ORD012222,CUST00046,2023-09-08,Refund Not Received,Chat,Resolved,71.0,AGT19,5.0,True
TKT003833,,CUST00010,2024-04-29,Other,Email,Resolved,70.0,AGT12,3.0,False
TKT003834,ORD011205,CUST00162,2022-12-02,Cancellation Request,Email,Closed,23.0,AGT12,4.0,False
TKT003835,,CUST01521,2023-09-12,Refund Not Received,Chat,Open,,AGT12,,False
TKT003836,ORD009358,CUST01754,2022-06-22,Cancellation Request,Email,Open,,AGT14,,False
TKT003837,ORD006356,CUST01639,2024-03-10,Promo Code Not Working,Chat,Resolved,8.0,AGT12,3.0,True
TKT003838,ORD002059,CUST01184,2023-02-21,Delivery Delay,Email,Resolved,49.0,AGT20,2.0,True
TKT003839,,CUST01436,2022-03-02,Cancellation Request,Phone,Resolved,37.0,AGT19,2.0,True
TKT003840,ORD013022,CUST01075,2023-12-19,Refund Not Received,Social Media,Open,,AGT18,,False
TKT003841,ORD002755,CUST00831,2022-06-11,Login Issue,Email,Resolved,9.0,AGT13,5.0,False
TKT003842,ORD005064,CUST00263,2024-06-05,Delivery Delay,Chat,Resolved,39.0,AGT08,5.0,False
TKT003843,,CUST00352,2023-09-19,Cancellation Request,Chat,Closed,27.0,AGT20,2.0,False
TKT003844,ORD014948,CUST00426,2023-01-17,Wrong Item Received,Chat,Resolved,19.0,AGT07,2.0,False
TKT003845,ORD006881,CUST01191,2024-04-07,Refund Not Received,Chat,Resolved,25.0,AGT19,3.0,False
TKT003846,,CUST00747,2022-06-08,Payment Failed,Phone,Open,,AGT04,,False
TKT003847,ORD005495,CUST00408,2022-03-19,Cancellation Request,Phone,Resolved,50.0,AGT16,5.0,False
TKT003848,ORD002242,CUST00155,2024-06-02,Delivery Delay,Email,Resolved,4.0,AGT07,2.0,False
TKT003849,ORD010758,CUST00235,2023-12-25,Cancellation Request,Email,Resolved,4.0,AGT13,2.0,False
TKT003850,ORD011706,CUST01313,2023-03-04,Delivery Delay,Phone,Closed,12.0,AGT20,2.0,False
TKT003851,ORD004786,CUST01955,2023-10-21,Wrong Item Received,Chat,Open,,AGT07,,False
TKT003852,ORD005510,CUST01674,2024-05-19,Login Issue,Chat,Closed,32.0,AGT03,3.0,False
TKT003853,ORD005678,CUST01836,2024-04-04,Promo Code Not Working,Chat,Resolved,3.0,AGT06,3.0,False
TKT003854,ORD006475,CUST01129,2024-04-30,Wrong Item Received,Chat,Resolved,34.0,AGT12,1.0,False
TKT003855,ORD004198,CUST00496,2024-06-08,Login Issue,Chat,Resolved,72.0,AGT01,3.0,False
TKT003856,ORD009321,CUST01831,2022-09-22,Payment Failed,Email,Open,,AGT13,,False
TKT003857,ORD004032,CUST00168,2022-08-11,Payment Failed,Social Media,Closed,39.0,AGT09,5.0,False
TKT003858,ORD009367,CUST01946,2024-01-18,Promo Code Not Working,Chat,Resolved,62.0,AGT07,2.0,False
TKT003859,,CUST00886,2022-01-28,Payment Failed,Email,Open,,AGT15,,False
TKT003860,ORD001142,CUST00591,2022-06-20,Wrong Item Received,Phone,Resolved,64.0,AGT01,5.0,False
TKT003861,ORD011012,CUST01322,2022-10-25,,Phone,Resolved,12.0,AGT10,3.0,True
TKT003862,ORD004787,CUST01184,2023-10-07,Wrong Item Received,Social Media,Closed,55.0,AGT18,5.0,False
TKT003863,ORD008295,CUST00574,2022-03-29,Payment Failed,Chat,Resolved,55.0,AGT13,5.0,False
TKT003864,ORD005420,CUST00265,2023-07-02,Promo Code Not Working,Social Media,Resolved,58.0,AGT18,3.0,False
TKT003865,,CUST01881,2022-04-02,Refund Not Received,Phone,Resolved,50.0,AGT01,4.0,False
TKT003866,ORD014862,CUST01482,2024-01-05,Refund Not Received,Email,Resolved,26.0,AGT16,3.0,False
TKT003867,,CUST00455,2022-12-14,Wrong Item Received,Email,Resolved,30.0,AGT20,4.0,False
TKT003868,ORD009213,CUST00860,2023-11-12,Payment Failed,Chat,Resolved,59.0,AGT12,4.0,False
TKT003869,ORD012066,CUST00100,2023-09-17,Delivery Delay,Email,Resolved,49.0,AGT04,1.0,False
TKT003870,ORD009307,CUST01781,2023-05-12,Damaged Product,Chat,Resolved,14.0,AGT17,4.0,False
TKT003871,,CUST01379,2024-05-29,Refund Not Received,Email,Resolved,50.0,AGT04,2.0,False
TKT003872,ORD002457,CUST01785,2022-07-28,Delivery Delay,Email,Resolved,2.0,AGT05,1.0,False
TKT003873,ORD005008,CUST00396,2022-11-01,Other,Chat,Resolved,65.0,AGT10,3.0,False
TKT003874,ORD014182,CUST00952,2023-08-27,Damaged Product,Chat,Closed,48.0,AGT19,1.0,False
TKT003875,ORD008502,CUST01222,2022-03-24,Login Issue,Chat,Resolved,59.0,AGT13,1.0,False
TKT003876,ORD007810,CUST00004,2024-02-19,Delivery Delay,Social Media,Open,,AGT02,,False
TKT003877,ORD014835,CUST00027,2022-10-07,Login Issue,Social Media,Resolved,65.0,AGT14,2.0,True
TKT003878,,CUST01004,2022-02-20,Cancellation Request,Phone,Resolved,7.0,AGT13,2.0,False
TKT003879,ORD007426,CUST00569,2023-01-28,,Phone,Resolved,50.0,AGT20,3.0,False
TKT003880,ORD000521,CUST00673,2024-02-19,Damaged Product,Email,Resolved,63.0,AGT06,3.0,False
TKT003881,ORD014364,CUST01510,2024-05-22,Other,Chat,Resolved,32.0,AGT14,3.0,False
TKT003882,ORD007880,CUST00399,2023-08-23,Refund Not Received,Chat,Open,,AGT02,,True
TKT003883,ORD014719,CUST01019,2022-07-20,Refund Not Received,Email,Resolved,57.0,AGT08,1.0,False
TKT003884,ORD012052,CUST00068,2024-04-18,Wrong Item Received,Email,Open,,AGT15,,False
TKT003885,,CUST00803,2023-08-11,Cancellation Request,Email,Resolved,34.0,AGT11,3.0,False
TKT003886,ORD008065,CUST00333,2023-11-11,Login Issue,Chat,Resolved,13.0,AGT09,4.0,True
TKT003887,ORD014701,CUST01541,2023-07-11,Payment Failed,Email,Resolved,69.0,AGT01,3.0,True
TKT003888,ORD011429,CUST00849,2024-05-15,Delivery Delay,Email,Closed,55.0,AGT09,5.0,False
TKT003889,ORD014606,CUST00893,2023-09-30,Damaged Product,Chat,Closed,68.0,AGT20,5.0,False
TKT003890,ORD014071,CUST01361,2023-11-27,Cancellation Request,Chat,Resolved,52.0,AGT17,4.0,True
TKT003891,ORD002144,CUST00760,2024-02-29,Promo Code Not Working,Phone,Resolved,2.0,AGT20,1.0,False
TKT003892,ORD014701,CUST01476,2022-06-22,Delivery Delay,Chat,Open,,AGT02,,True
TKT003893,ORD012959,CUST00366,2022-06-11,Refund Not Received,Phone,Escalated,,AGT04,,True
TKT003894,ORD009679,CUST00239,2023-04-06,Damaged Product,Chat,Resolved,4.0,AGT08,1.0,False
TKT003895,ORD010529,CUST01712,2024-01-18,Cancellation Request,Chat,Closed,59.0,AGT13,5.0,False
TKT003896,ORD014588,CUST00994,2023-09-27,,Phone,Resolved,17.0,AGT20,3.0,False
TKT003897,ORD002945,CUST01701,2024-03-10,Damaged Product,Chat,Resolved,59.0,AGT16,3.0,False
TKT003898,ORD001187,CUST01164,2023-11-30,Delivery Delay,Chat,Resolved,35.0,AGT15,3.0,False
TKT003899,ORD006483,CUST01769,2023-09-10,Delivery Delay,Chat,Resolved,11.0,AGT01,4.0,False
TKT003900,ORD009550,CUST00884,2023-06-11,Wrong Item Received,Chat,Resolved,7.0,AGT05,1.0,False
TKT003901,ORD003943,CUST01431,2023-03-15,Payment Failed,Email,Resolved,26.0,AGT01,2.0,True
TKT003902,,CUST01946,2022-06-10,Refund Not Received,Phone,Resolved,21.0,AGT09,1.0,False
TKT003903,ORD007112,CUST01647,2022-11-15,Damaged Product,Email,Open,,AGT18,,True
TKT003904,ORD008547,CUST00910,2022-02-07,,Chat,Resolved,29.0,AGT20,1.0,False
TKT003905,,CUST00581,2023-09-21,Payment Failed,Chat,Resolved,22.0,AGT03,2.0,False
TKT003906,,CUST01919,2023-12-02,Payment Failed,Chat,Resolved,68.0,AGT19,5.0,False
TKT003907,ORD009052,CUST00732,2023-08-19,Damaged Product,Chat,Resolved,63.0,AGT10,5.0,False
TKT003908,,CUST01880,2022-04-22,Cancellation Request,Email,Closed,14.0,AGT11,2.0,True
TKT003909,,CUST01055,2022-07-23,Delivery Delay,Chat,Resolved,7.0,AGT02,3.0,False
TKT003910,ORD010210,CUST01375,2023-09-07,,Email,Closed,33.0,AGT04,3.0,False
TKT003911,ORD013208,CUST01630,2023-02-27,Delivery Delay,Chat,Resolved,48.0,AGT12,3.0,False
TKT003912,ORD002805,CUST00769,2023-08-21,Delivery Delay,Chat,Open,,AGT01,,False
TKT003913,,CUST00427,2023-01-09,Payment Failed,Email,Closed,39.0,AGT15,2.0,False
TKT003914,ORD003171,CUST00960,2022-02-26,Wrong Item Received,Chat,Resolved,29.0,AGT14,1.0,False
TKT003915,ORD008686,CUST01491,2024-04-13,Delivery Delay,Email,Escalated,,AGT06,,False
TKT003916,ORD012070,CUST00080,2022-10-21,,Phone,Resolved,21.0,AGT19,2.0,False
TKT003917,,CUST01900,2023-05-14,Delivery Delay,Chat,Open,,AGT05,,False
TKT003918,,CUST00709,2022-11-27,,Email,Resolved,9.0,AGT11,2.0,False
TKT003919,,CUST01600,2022-04-04,Delivery Delay,Email,Resolved,52.0,AGT08,1.0,False
TKT003920,ORD009966,CUST00465,2024-05-14,Refund Not Received,Social Media,Resolved,12.0,AGT13,3.0,False
TKT003921,ORD000215,CUST00435,2023-09-05,Payment Failed,Email,Closed,38.0,AGT06,5.0,False
TKT003922,ORD007043,CUST00166,2022-01-02,Delivery Delay,Chat,Closed,42.0,AGT16,4.0,False
TKT003923,ORD005254,CUST01592,2023-11-18,Delivery Delay,Social Media,Open,,AGT06,,False
TKT003924,,CUST00575,2022-05-27,Damaged Product,Email,Resolved,41.0,AGT20,5.0,False
TKT003925,ORD006920,CUST01291,2023-11-17,Delivery Delay,Chat,Open,,AGT07,,False
TKT003926,,CUST00101,2022-06-18,Delivery Delay,Email,Escalated,,AGT01,,False
TKT003927,ORD003299,CUST01247,2023-03-02,Refund Not Received,Social Media,Open,,AGT06,,False
TKT003928,ORD002562,CUST00377,2023-10-27,Cancellation Request,Phone,Resolved,58.0,AGT10,2.0,False
TKT003929,,CUST01638,2022-03-10,Promo Code Not Working,Social Media,Resolved,64.0,AGT09,1.0,False
TKT003930,ORD005745,CUST00152,2024-03-01,Payment Failed,Chat,Open,,AGT18,,False
TKT003931,ORD009230,CUST00570,2022-10-05,Wrong Item Received,Chat,Escalated,,AGT08,,True
TKT003932,ORD009208,CUST01423,2023-06-26,Promo Code Not Working,Social Media,Open,,AGT02,,False
TKT003933,,CUST00913,2024-02-07,Promo Code Not Working,Social Media,Resolved,26.0,AGT05,4.0,True
TKT003934,,CUST01742,2023-05-11,Payment Failed,Email,Open,,AGT10,,False
TKT003935,,CUST00129,2023-09-30,Payment Failed,Email,Closed,65.0,AGT04,3.0,False
TKT003936,,CUST00932,2022-04-22,Cancellation Request,Chat,Resolved,28.0,AGT19,2.0,False
TKT003937,ORD002371,CUST01700,2023-11-21,Delivery Delay,Chat,Resolved,14.0,AGT17,3.0,False
TKT003938,ORD003738,CUST00832,2022-11-04,Delivery Delay,Social Media,Resolved,17.0,AGT16,1.0,False
TKT003939,ORD000872,CUST01020,2023-05-07,Refund Not Received,Chat,Closed,15.0,AGT04,4.0,False
TKT003940,ORD014661,CUST01040,2023-01-10,Promo Code Not Working,Email,Closed,31.0,AGT03,1.0,False
TKT003941,ORD010824,CUST01290,2023-04-12,Damaged Product,Email,Resolved,53.0,AGT10,1.0,False
TKT003942,,CUST01824,2024-06-04,Wrong Item Received,Chat,Resolved,9.0,AGT12,4.0,True
TKT003943,ORD007144,CUST00896,2023-01-17,Refund Not Received,Chat,Resolved,4.0,AGT18,2.0,False
TKT003944,ORD012410,CUST01704,2023-10-07,Wrong Item Received,Phone,Resolved,11.0,AGT02,3.0,True
TKT003945,ORD004810,CUST01443,2024-01-29,Delivery Delay,Phone,Resolved,37.0,AGT01,2.0,False
TKT003946,ORD002037,CUST00967,2023-08-05,,Chat,Resolved,12.0,AGT02,5.0,False
TKT003947,ORD004628,CUST01706,2022-01-31,Damaged Product,Chat,Open,,AGT14,,False
TKT003948,ORD008960,CUST01705,2022-04-10,Cancellation Request,Chat,Open,,AGT01,,False
TKT003949,ORD010686,CUST01905,2023-04-02,Damaged Product,Email,Resolved,7.0,AGT02,4.0,False
TKT003950,ORD011106,CUST01257,2024-03-03,Cancellation Request,Phone,Resolved,39.0,AGT19,4.0,True
TKT003951,ORD003473,CUST01323,2023-03-20,Other,Social Media,Resolved,43.0,AGT07,1.0,False
TKT003952,ORD006964,CUST01940,2022-01-14,Damaged Product,Chat,Resolved,9.0,AGT06,3.0,False
TKT003953,ORD012976,CUST01751,2024-04-23,Cancellation Request,Email,Closed,60.0,AGT06,2.0,False
TKT003954,ORD000892,CUST00543,2024-06-09,Login Issue,Email,Closed,5.0,AGT19,2.0,False
TKT003955,ORD009735,CUST00952,2023-10-26,Damaged Product,Email,Closed,46.0,AGT05,1.0,False
TKT003956,ORD006098,CUST01646,2023-12-01,Cancellation Request,Chat,Resolved,51.0,AGT11,4.0,False
TKT003957,ORD005025,CUST00320,2023-04-12,Refund Not Received,Chat,Resolved,44.0,AGT08,5.0,False
TKT003958,,CUST00174,2024-04-18,Login Issue,Phone,Open,,AGT20,,True
TKT003959,ORD006750,CUST00785,2023-07-20,Damaged Product,Phone,Resolved,1.0,AGT14,3.0,False
TKT003960,ORD000138,CUST00824,2022-08-30,Login Issue,Social Media,Escalated,,AGT11,,False
TKT003961,ORD009949,CUST00530,2024-06-17,Payment Failed,Chat,Resolved,25.0,AGT20,3.0,False
TKT003962,ORD013567,CUST01265,2022-05-16,Payment Failed,Chat,Resolved,10.0,AGT19,5.0,False
TKT003963,,CUST01425,2023-04-29,Cancellation Request,Email,Closed,57.0,AGT01,1.0,False
TKT003964,,CUST00218,2022-03-07,Delivery Delay,Phone,Resolved,8.0,AGT08,5.0,False
TKT003965,,CUST01117,2023-06-11,Refund Not Received,Phone,Resolved,21.0,AGT15,3.0,False
TKT003966,ORD010484,CUST01442,2024-02-15,Other,Email,Open,,AGT02,,False
TKT003967,ORD007704,CUST00553,2023-02-11,Cancellation Request,Social Media,Resolved,39.0,AGT12,3.0,False
TKT003968,ORD003987,CUST01750,2024-06-15,Damaged Product,Email,Resolved,72.0,AGT01,5.0,False
TKT003969,ORD007943,CUST00464,2023-01-26,Refund Not Received,Chat,Resolved,11.0,AGT07,4.0,False
TKT003970,ORD003215,CUST00404,2024-04-10,Delivery Delay,Chat,Resolved,15.0,AGT20,4.0,False
TKT003971,,CUST01961,2022-10-07,Cancellation Request,Chat,Escalated,,AGT02,,False
TKT003972,ORD014887,CUST01390,2024-01-16,Promo Code Not Working,Phone,Resolved,33.0,AGT01,4.0,False
TKT003973,ORD002515,CUST01986,2022-12-11,Delivery Delay,Phone,Closed,40.0,AGT12,2.0,True
TKT003974,ORD006447,CUST01354,2022-10-18,Damaged Product,Email,Resolved,21.0,AGT09,4.0,False
TKT003975,ORD007696,CUST01279,2022-04-13,Wrong Item Received,Email,Closed,72.0,AGT10,1.0,True
TKT003976,ORD005448,CUST00493,2022-09-03,Delivery Delay,Chat,Resolved,33.0,AGT01,4.0,False
TKT003977,ORD007342,CUST00301,2022-01-04,Wrong Item Received,Social Media,Escalated,,AGT11,,False
TKT003978,ORD010733,CUST00024,2023-05-18,Cancellation Request,Chat,Resolved,37.0,AGT02,4.0,False
TKT003979,,CUST00702,2022-08-17,Damaged Product,Chat,Closed,53.0,AGT20,4.0,False
TKT003980,,CUST00257,2023-09-26,Delivery Delay,Chat,Closed,11.0,AGT19,4.0,False
TKT003981,,CUST00290,2023-08-26,Delivery Delay,Email,Closed,40.0,AGT02,3.0,False
TKT003982,,CUST01095,2024-06-04,Promo Code Not Working,Chat,Closed,49.0,AGT10,1.0,False
TKT003983,ORD014556,CUST01608,2022-12-26,Wrong Item Received,Phone,Closed,3.0,AGT07,1.0,False
TKT003984,,CUST00910,2022-04-27,Wrong Item Received,Chat,Resolved,8.0,AGT14,2.0,False
TKT003985,,CUST01123,2023-01-05,Refund Not Received,Chat,Open,,AGT02,,True
TKT003986,,CUST01294,2023-12-12,Promo Code Not Working,Phone,Closed,32.0,AGT19,3.0,False
TKT003987,ORD014483,CUST01076,2024-05-06,,Phone,Resolved,21.0,AGT11,1.0,False
TKT003988,ORD005813,CUST01509,2022-09-16,Promo Code Not Working,Chat,Escalated,,AGT11,,False
